Network,Sites,Correlation,Days_Apart,Scanner1,Scanner2,Scanner_Label
SAL,CHUM2 vs RRI1 ,0.69,132,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs SASK1 ,0.58,212,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs SUN1 ,0.68,92,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs TWH1 ,0.67,345,Philips,GE,PhilipsGE
SAL,CHUM2 vs VIC1 ,0.73,213,Philips,GE,PhilipsGE
SAL,CHUS1 vs CHUS2 ,0.62,181,Philips,Philips,PhilipsPhilips
SAL,CHUS1 vs CHUS3 ,0.67,742,Philips,Philips,PhilipsPhilips
SAL,CHUS1 vs CINQ1 ,0.64,134,Philips,Philips,PhilipsPhilips
SAL,CHUS1 vs CINQ2 ,0.49,169,Philips,Philips,PhilipsPhilips
SAL,CHUS1 vs CINQ3 ,0.52,755,Philips,Philips,PhilipsPhilips
SAL,CHUS1 vs UBC1 ,0.63,711,Philips,Philips,PhilipsPhilips
SAL,CHUS1 vs IUGM1 ,0.52,155,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs IUGM2 ,0.52,138,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs IUGM3 ,0.52,733,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs ISMD1 ,0.49,156,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs ISMD2 ,0.61,384,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs ISMD3 ,0.6,761,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs MNI1 ,0.59,156,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs MNI2 ,0.54,221,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs MNI3 ,0.54,221,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs MNI4 ,0.52,761,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs EDM1 ,0.67,768,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs RRI1 ,0.61,893,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs SASK1 ,0.6,973,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs SUN1 ,0.6,853,Philips,Siemens,PhilipsSiemens
SAL,CHUS1 vs TWH1 ,0.59,1106,Philips,GE,PhilipsGE
SAL,CHUS1 vs VIC1 ,0.5,974,Philips,GE,PhilipsGE
SAL,CHUS2 vs CHUS3 ,0.67,561,Philips,Philips,PhilipsPhilips
SAL,CHUS2 vs CINQ1 ,0.75,315,Philips,Philips,PhilipsPhilips
SAL,CHUS2 vs CINQ2 ,0.59,12,Philips,Philips,PhilipsPhilips
SAL,CHUS2 vs CINQ3 ,0.72,574,Philips,Philips,PhilipsPhilips
SAL,CHUS2 vs UBC1 ,0.72,530,Philips,Philips,PhilipsPhilips
SAL,CHUS2 vs IUGM1 ,0.66,336,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs IUGM2 ,0.65,43,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs IUGM3 ,0.6,552,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs ISMD1 ,0.55,337,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs ISMD2 ,0.65,203,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs ISMD3 ,0.62,580,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs MNI1 ,0.7,337,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs MNI2 ,0.68,40,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs MNI3 ,0.68,40,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs MNI4 ,0.66,580,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs EDM1 ,0.7,587,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs RRI1 ,0.69,712,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs SASK1 ,0.62,792,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs SUN1 ,0.73,672,Philips,Siemens,PhilipsSiemens
SAL,CHUS2 vs TWH1 ,0.67,925,Philips,GE,PhilipsGE
SAL,CHUS2 vs VIC1 ,0.6,793,Philips,GE,PhilipsGE
SAL,CHUS3 vs CINQ1 ,0.69,876,Philips,Philips,PhilipsPhilips
SAL,CHUS3 vs CINQ2 ,0.57,573,Philips,Philips,PhilipsPhilips
SAL,CHUS3 vs CINQ3 ,0.67,13,Philips,Philips,PhilipsPhilips
SAL,CHUS3 vs UBC1 ,0.67,31,Philips,Philips,PhilipsPhilips
SAL,CHUS3 vs IUGM1 ,0.63,897,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs IUGM2 ,0.61,604,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs IUGM3 ,0.57,9,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs ISMD1 ,0.6,898,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs ISMD2 ,0.67,358,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs ISMD3 ,0.67,19,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs MNI1 ,0.64,898,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs MNI2 ,0.61,521,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs MNI3 ,0.61,521,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs MNI4 ,0.67,19,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs EDM1 ,0.74,26,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs RRI1 ,0.65,151,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs SASK1 ,0.64,231,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs SUN1 ,0.67,111,Philips,Siemens,PhilipsSiemens
SAL,CHUS3 vs TWH1 ,0.63,364,Philips,GE,PhilipsGE
SAL,CHUS3 vs VIC1 ,0.62,232,Philips,GE,PhilipsGE
SAL,CINQ1 vs CINQ2 ,0.61,303,Philips,Philips,PhilipsPhilips
SAL,CINQ1 vs CINQ3 ,0.77,889,Philips,Philips,PhilipsPhilips
SAL,CINQ1 vs UBC1 ,0.75,845,Philips,Philips,PhilipsPhilips
SAL,CINQ1 vs IUGM1 ,0.69,21,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs IUGM2 ,0.71,272,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs IUGM3 ,0.66,867,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs ISMD1 ,0.54,22,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs ISMD2 ,0.62,518,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs ISMD3 ,0.59,895,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs MNI1 ,0.73,22,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs MNI2 ,0.67,355,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs MNI3 ,0.66,355,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs MNI4 ,0.68,895,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs EDM1 ,0.66,902,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs RRI1 ,0.68,1027,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs SASK1 ,0.61,1107,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs SUN1 ,0.7,987,Philips,Siemens,PhilipsSiemens
SAL,CINQ1 vs TWH1 ,0.76,1240,Philips,GE,PhilipsGE
SAL,CINQ1 vs VIC1 ,0.69,1108,Philips,GE,PhilipsGE
SAL,CINQ2 vs CINQ3 ,0.6,586,Philips,Philips,PhilipsPhilips
SAL,CINQ2 vs UBC1 ,0.69,542,Philips,Philips,PhilipsPhilips
SAL,CINQ2 vs IUGM1 ,0.56,324,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs IUGM2 ,0.56,31,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs IUGM3 ,0.57,564,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs ISMD1 ,0.53,325,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs ISMD2 ,0.48,215,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs ISMD3 ,0.49,592,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs MNI1 ,0.6,325,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs MNI2 ,0.57,52,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs MNI3 ,0.57,52,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs MNI4 ,0.57,592,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs EDM1 ,0.52,599,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs RRI1 ,0.53,724,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs SASK1 ,0.51,804,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs SUN1 ,0.61,684,Philips,Siemens,PhilipsSiemens
SAL,CINQ2 vs TWH1 ,0.53,937,Philips,GE,PhilipsGE
SAL,CINQ2 vs VIC1 ,0.59,805,Philips,GE,PhilipsGE
SAL,CINQ3 vs UBC1 ,0.71,44,Philips,Philips,PhilipsPhilips
SAL,CINQ3 vs IUGM1 ,0.73,910,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs IUGM2 ,0.73,617,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs IUGM3 ,0.68,22,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs ISMD1 ,0.54,911,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs ISMD2 ,0.59,371,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs ISMD3 ,0.62,6,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs MNI1 ,0.73,911,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs MNI2 ,0.7,534,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs MNI3 ,0.7,534,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs MNI4 ,0.75,6,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs EDM1 ,0.64,13,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs RRI1 ,0.73,138,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs SASK1 ,0.58,218,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs SUN1 ,0.71,98,Philips,Siemens,PhilipsSiemens
SAL,CINQ3 vs TWH1 ,0.66,351,Philips,GE,PhilipsGE
SAL,CINQ3 vs VIC1 ,0.7,219,Philips,GE,PhilipsGE
SAL,UBC1 vs IUGM1 ,0.66,866,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs IUGM2 ,0.67,573,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs IUGM3 ,0.71,22,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs ISMD1 ,0.62,867,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs ISMD2 ,0.65,327,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs ISMD3 ,0.62,50,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs MNI1 ,0.68,867,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs MNI2 ,0.64,490,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs MNI3 ,0.64,490,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs MNI4 ,0.65,50,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs EDM1 ,0.66,57,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs RRI1 ,0.63,182,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs SASK1 ,0.64,262,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs SUN1 ,0.71,142,Philips,Siemens,PhilipsSiemens
SAL,UBC1 vs TWH1 ,0.7,395,Philips,GE,PhilipsGE
SAL,UBC1 vs VIC1 ,0.65,263,Philips,GE,PhilipsGE
SAL,IUGM1 vs IUGM2 ,0.84,293,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs IUGM3 ,0.75,888,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs ISMD1 ,0.63,1,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs ISMD2 ,0.68,539,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs ISMD3 ,0.7,916,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs MNI1 ,0.82,1,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs MNI2 ,0.84,376,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs MNI3 ,0.84,376,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs MNI4 ,0.79,916,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs EDM1 ,0.69,923,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs RRI1 ,0.79,1048,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs SASK1 ,0.67,1128,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs SUN1 ,0.75,1008,Siemens,Siemens,SiemensSiemens
SAL,IUGM1 vs TWH1 ,0.56,1261,Siemens,GE,SiemensGE
SAL,IUGM1 vs VIC1 ,0.66,1129,Siemens,GE,SiemensGE
SAL,IUGM2 vs IUGM3 ,0.75,595,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs ISMD1 ,0.59,294,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs ISMD2 ,0.66,246,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs ISMD3 ,0.68,623,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs MNI1 ,0.78,294,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs MNI2 ,0.82,83,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs MNI3 ,0.82,83,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs MNI4 ,0.79,623,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs EDM1 ,0.65,630,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs RRI1 ,0.78,755,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs SASK1 ,0.65,835,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs SUN1 ,0.74,715,Siemens,Siemens,SiemensSiemens
SAL,IUGM2 vs TWH1 ,0.58,968,Siemens,GE,SiemensGE
SAL,IUGM2 vs VIC1 ,0.68,836,Siemens,GE,SiemensGE
SAL,IUGM3 vs ISMD1 ,0.58,889,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs ISMD2 ,0.59,349,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs ISMD3 ,0.59,28,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs MNI1 ,0.74,889,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs MNI2 ,0.72,512,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs MNI3 ,0.72,512,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs MNI4 ,0.72,28,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs EDM1 ,0.6,35,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs RRI1 ,0.63,160,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs SASK1 ,0.61,240,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs SUN1 ,0.67,120,Siemens,Siemens,SiemensSiemens
SAL,IUGM3 vs TWH1 ,0.62,373,Siemens,GE,SiemensGE
SAL,IUGM3 vs VIC1 ,0.65,241,Siemens,GE,SiemensGE
SAL,ISMD1 vs ISMD2 ,0.78,540,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs ISMD3 ,0.77,917,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs MNI1 ,0.66,0,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs MNI2 ,0.62,377,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs MNI3 ,0.62,377,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs MNI4 ,0.6,917,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs EDM1 ,0.68,924,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs RRI1 ,0.59,1049,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs SASK1 ,0.76,1129,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs SUN1 ,0.64,1009,Siemens,Siemens,SiemensSiemens
SAL,ISMD1 vs TWH1 ,0.49,1262,Siemens,GE,SiemensGE
SAL,ISMD1 vs VIC1 ,0.52,1130,Siemens,GE,SiemensGE
SAL,ISMD2 vs ISMD3 ,0.86,377,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs MNI1 ,0.71,540,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs MNI2 ,0.7,163,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs MNI3 ,0.7,163,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs MNI4 ,0.68,377,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs EDM1 ,0.8,384,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs RRI1 ,0.69,509,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs SASK1 ,0.83,589,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs SUN1 ,0.68,469,Siemens,Siemens,SiemensSiemens
SAL,ISMD2 vs TWH1 ,0.56,722,Siemens,GE,SiemensGE
SAL,ISMD2 vs VIC1 ,0.54,590,Siemens,GE,SiemensGE
SAL,ISMD3 vs MNI1 ,0.71,917,Siemens,Siemens,SiemensSiemens
SAL,ISMD3 vs MNI2 ,0.7,540,Siemens,Siemens,SiemensSiemens
SAL,ISMD3 vs MNI3 ,0.69,540,Siemens,Siemens,SiemensSiemens
SAL,ISMD3 vs MNI4 ,0.76,0,Siemens,Siemens,SiemensSiemens
SAL,ISMD3 vs EDM1 ,0.8,7,Siemens,Siemens,SiemensSiemens
SAL,ISMD3 vs RRI1 ,0.72,132,Siemens,Siemens,SiemensSiemens
SAL,ISMD3 vs SASK1 ,0.81,212,Siemens,Siemens,SiemensSiemens
SAL,ISMD3 vs SUN1 ,0.69,92,Siemens,Siemens,SiemensSiemens
SAL,ISMD3 vs TWH1 ,0.53,345,Siemens,GE,SiemensGE
SAL,ISMD3 vs VIC1 ,0.57,213,Siemens,GE,SiemensGE
SAL,MNI1 vs MNI2 ,0.82,377,Siemens,Siemens,SiemensSiemens
SAL,MNI1 vs MNI3 ,0.82,377,Siemens,Siemens,SiemensSiemens
SAL,MNI1 vs MNI4 ,0.77,917,Siemens,Siemens,SiemensSiemens
SAL,MNI1 vs EDM1 ,0.72,924,Siemens,Siemens,SiemensSiemens
SAL,MNI1 vs RRI1 ,0.78,1049,Siemens,Siemens,SiemensSiemens
SAL,MNI1 vs SASK1 ,0.73,1129,Siemens,Siemens,SiemensSiemens
SAL,MNI1 vs SUN1 ,0.78,1009,Siemens,Siemens,SiemensSiemens
SAL,MNI1 vs TWH1 ,0.64,1262,Siemens,GE,SiemensGE
SAL,MNI1 vs VIC1 ,0.64,1130,Siemens,GE,SiemensGE
SAL,MNI2 vs MNI3 ,1,0,Siemens,Siemens,SiemensSiemens
SAL,MNI2 vs MNI4 ,0.78,540,Siemens,Siemens,SiemensSiemens
SAL,MNI2 vs EDM1 ,0.7,547,Siemens,Siemens,SiemensSiemens
SAL,MNI2 vs RRI1 ,0.8,672,Siemens,Siemens,SiemensSiemens
SAL,MNI2 vs SASK1 ,0.68,752,Siemens,Siemens,SiemensSiemens
SAL,MNI2 vs SUN1 ,0.76,632,Siemens,Siemens,SiemensSiemens
SAL,MNI2 vs TWH1 ,0.54,885,Siemens,GE,SiemensGE
SAL,MNI2 vs VIC1 ,0.65,753,Siemens,GE,SiemensGE
SAL,MNI3 vs MNI4 ,0.77,540,Siemens,Siemens,SiemensSiemens
SAL,MNI3 vs EDM1 ,0.7,547,Siemens,Siemens,SiemensSiemens
SAL,MNI3 vs RRI1 ,0.8,672,Siemens,Siemens,SiemensSiemens
SAL,MNI3 vs SASK1 ,0.68,752,Siemens,Siemens,SiemensSiemens
SAL,MNI3 vs SUN1 ,0.76,632,Siemens,Siemens,SiemensSiemens
SAL,MNI3 vs TWH1 ,0.54,885,Siemens,GE,SiemensGE
SAL,MNI3 vs VIC1 ,0.65,753,Siemens,GE,SiemensGE
SAL,MNI4 vs EDM1 ,0.75,7,Siemens,Siemens,SiemensSiemens
SAL,MNI4 vs RRI1 ,0.78,132,Siemens,Siemens,SiemensSiemens
SAL,MNI4 vs SASK1 ,0.68,212,Siemens,Siemens,SiemensSiemens
SAL,MNI4 vs SUN1 ,0.76,92,Siemens,Siemens,SiemensSiemens
SAL,MNI4 vs TWH1 ,0.6,345,Siemens,GE,SiemensGE
SAL,MNI4 vs VIC1 ,0.68,213,Siemens,GE,SiemensGE
SAL,EDM1 vs RRI1 ,0.76,125,Siemens,Siemens,SiemensSiemens
SAL,EDM1 vs SASK1 ,0.79,205,Siemens,Siemens,SiemensSiemens
SAL,EDM1 vs SUN1 ,0.77,85,Siemens,Siemens,SiemensSiemens
SAL,EDM1 vs TWH1 ,0.62,338,Siemens,GE,SiemensGE
SAL,EDM1 vs VIC1 ,0.58,206,Siemens,GE,SiemensGE
SAL,RRI1 vs SASK1 ,0.68,80,Siemens,Siemens,SiemensSiemens
SAL,RRI1 vs SUN1 ,0.83,40,Siemens,Siemens,SiemensSiemens
SAL,RRI1 vs TWH1 ,0.58,213,Siemens,GE,SiemensGE
SAL,RRI1 vs VIC1 ,0.64,81,Siemens,GE,SiemensGE
SAL,SASK1 vs SUN1 ,0.69,120,Siemens,Siemens,SiemensSiemens
SAL,SASK1 vs TWH1 ,0.59,133,Siemens,GE,SiemensGE
SAL,SASK1 vs VIC1 ,0.56,1,Siemens,GE,SiemensGE
SAL,SUN1 vs TWH1 ,0.62,253,Siemens,GE,SiemensGE
SAL,SUN1 vs VIC1 ,0.64,121,Siemens,GE,SiemensGE
SAL,TWH1 vs VIC1 ,0.68,132,GE,GE,GEGE
CER,CHUM1 vs CHUM2 ,0.76,873,Philips,Philips,PhilipsPhilips
CER,CHUM1 vs CHUS1 ,0.65,112,Philips,Philips,PhilipsPhilips
CER,CHUM1 vs CHUS2 ,0.7,293,Philips,Philips,PhilipsPhilips
CER,CHUM1 vs CHUS3 ,0.57,854,Philips,Philips,PhilipsPhilips
CER,CHUM1 vs CINQ1 ,0.76,22,Philips,Philips,PhilipsPhilips
CER,CHUM1 vs CINQ2 ,0.59,281,Philips,Philips,PhilipsPhilips
CER,CHUM1 vs CINQ3 ,0.72,867,Philips,Philips,PhilipsPhilips
CER,CHUM1 vs UBC1 ,0.74,823,Philips,Philips,PhilipsPhilips
CER,CHUM1 vs IUGM1 ,0.59,43,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs IUGM2 ,0.67,250,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs IUGM3 ,0.55,845,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs ISMD1 ,0.61,44,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs ISMD2 ,0.63,496,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs ISMD3 ,0.64,873,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs MNI1 ,0.63,44,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs MNI2 ,0.63,333,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs MNI3 ,0.63,333,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs MNI4 ,0.66,873,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs EDM1 ,0.69,880,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs RRI1 ,0.7,1005,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs SASK1 ,0.61,1085,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs SUN1 ,0.67,965,Philips,Siemens,PhilipsSiemens
CER,CHUM1 vs TWH1 ,0.66,1218,Philips,GE,PhilipsGE
CER,CHUM1 vs VIC1 ,0.67,1086,Philips,GE,PhilipsGE
CER,CHUM2 vs CHUS1 ,0.52,761,Philips,Philips,PhilipsPhilips
CER,CHUM2 vs CHUS2 ,0.76,580,Philips,Philips,PhilipsPhilips
CER,CHUM2 vs CHUS3 ,0.5,19,Philips,Philips,PhilipsPhilips
CER,CHUM2 vs CINQ1 ,0.71,895,Philips,Philips,PhilipsPhilips
CER,CHUM2 vs CINQ2 ,0.6,592,Philips,Philips,PhilipsPhilips
CER,CHUM2 vs CINQ3 ,0.8,6,Philips,Philips,PhilipsPhilips
CER,CHUM2 vs UBC1 ,0.74,50,Philips,Philips,PhilipsPhilips
CER,CHUM2 vs IUGM1 ,0.61,916,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs IUGM2 ,0.64,623,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs IUGM3 ,0.5,28,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs ISMD1 ,0.56,917,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs ISMD2 ,0.6,377,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs ISMD3 ,0.57,0,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs MNI1 ,0.61,917,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs MNI2 ,0.58,540,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs MNI3 ,0.58,540,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs MNI4 ,0.62,0,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs EDM1 ,0.63,7,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs RRI1 ,0.65,132,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs SASK1 ,0.56,212,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs SUN1 ,0.63,92,Philips,Siemens,PhilipsSiemens
CER,CHUM2 vs TWH1 ,0.65,345,Philips,GE,PhilipsGE
CER,CHUM2 vs VIC1 ,0.67,213,Philips,GE,PhilipsGE
CER,CHUS1 vs CHUS2 ,0.61,181,Philips,Philips,PhilipsPhilips
CER,CHUS1 vs CHUS3 ,0.58,742,Philips,Philips,PhilipsPhilips
CER,CHUS1 vs CINQ1 ,0.56,134,Philips,Philips,PhilipsPhilips
CER,CHUS1 vs CINQ2 ,0.44,169,Philips,Philips,PhilipsPhilips
CER,CHUS1 vs CINQ3 ,0.54,755,Philips,Philips,PhilipsPhilips
CER,CHUS1 vs UBC1 ,0.55,711,Philips,Philips,PhilipsPhilips
CER,CHUS1 vs IUGM1 ,0.41,155,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs IUGM2 ,0.48,138,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs IUGM3 ,0.42,733,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs ISMD1 ,0.61,156,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs ISMD2 ,0.58,384,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs ISMD3 ,0.57,761,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs MNI1 ,0.46,156,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs MNI2 ,0.41,221,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs MNI3 ,0.41,221,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs MNI4 ,0.48,761,Philips,Siemens,PhilipsSiemens
CER,CHUS1 vs EDM1 ,0.62,768,Philips,Siemens,PhilipsSiemens
